,entityName,state,year,quarter,count,amount
2895,396191,gujarat,2018,2,62943,93492040.44125229
2896,ahmadabad,gujarat,2018,3,2600288,4740981792.133425
2897,surat,gujarat,2018,3,1899586,3203734473.971199
2898,vadodara,gujarat,2018,3,773456,1452835059.4761376
2899,bharuch,gujarat,2018,3,480222,695864170.869137
2900,gandhinagar,gujarat,2018,3,479518,791502891.3922588
2901,mahesana,gujarat,2018,3,464894,561504997.461841
2902,kachchh,gujarat,2018,3,421411,764023467.8126487
2903,rajkot,gujarat,2018,3,402342,650585707.9949489
2904,banas kantha,gujarat,2018,3,396566,532922632.7560996
2905,bhavnagar,gujarat,2018,3,374470,397576856.4658471
2906,380018,gujarat,2018,3,573722,975939712.0372305
2907,395006,gujarat,2018,3,341229,528128894.3274231
2908,395010,gujarat,2018,3,164704,321229121.24541855
2909,384265,gujarat,2018,3,160159,133759995.30954562
2910,396427,gujarat,2018,3,148798,279902861.96445787
2911,395004,gujarat,2018,3,132285,211659006.6847221
2912,382350,gujarat,2018,3,127567,205675497.3388766
2913,394210,gujarat,2018,3,119802,204135398.43183005
2914,380006,gujarat,2018,3,117394,145133455.7465284
2915,364002,gujarat,2018,3,113276,120633436.64904562
2916,ahmadabad,gujarat,2018,4,3990090,6515656157.237562
2917,surat,gujarat,2018,4,2225031,4270243993.924238
2918,vadodara,gujarat,2018,4,1047381,2063816597.5452976
2919,gandhinagar,gujarat,2018,4,693588,1143266870.1325014
2920,bharuch,gujarat,2018,4,603122,1036812125.2621627
2921,kachchh,gujarat,2018,4,537116,1068486738.7583004
2922,banas kantha,gujarat,2018,4,529655,758278914.52389
2923,mahesana,gujarat,2018,4,529470,758586454.1320899
2924,rajkot,gujarat,2018,4,472933,879868564.9668198
2925,valsad,gujarat,2018,4,468363,753128666.5596428
2926,380018,gujarat,2018,4,643919,1173940659.2927508
2927,395006,gujarat,2018,4,290080,585125926.221817
2928,380015,gujarat,2018,4,191363,233202833.5228809
2929,395010,gujarat,2018,4,181745,420010935.6893592
2930,396427,gujarat,2018,4,167118,336454142.6706798
2931,394210,gujarat,2018,4,165510,290783624.61075425
2932,380006,gujarat,2018,4,153060,180131636.0909396
2933,395004,gujarat,2018,4,142927,270933948.97170943
2934,380013,gujarat,2018,4,134136,198342421.48948702
2935,382350,gujarat,2018,4,132479,241597813.10561174
2936,ahmadabad,gujarat,2019,1,7894660,10956007756.562977
2937,surat,gujarat,2019,1,3283182,5664609103.880556
2938,vadodara,gujarat,2019,1,1655864,2706612327.076613
2939,gandhinagar,gujarat,2019,1,1244457,1559852035.3782334
2940,navsari,gujarat,2019,1,1112006,1853217634.4572105
2941,bharuch,gujarat,2019,1,926374,1330716993.7382002
2942,mahesana,gujarat,2019,1,899763,1021313511.4526355
2943,kachchh,gujarat,2019,1,895127,1364193288.246049
2944,banas kantha,gujarat,2019,1,805139,1054321489.3685756
2945,valsad,gujarat,2019,1,750124,983591069.6663814
2946,380018,gujarat,2019,1,2317295,3602207468.4702206
2947,396427,gujarat,2019,1,890893,1531665516.997067
2948,395006,gujarat,2019,1,443006,790759656.5338777
2949,395010,gujarat,2019,1,267174,574170903.883326
2950,380015,gujarat,2019,1,266446,318287526.0636297
2951,394210,gujarat,2019,1,246614,408334960.990163
2952,380006,gujarat,2019,1,236157,244252561.73802507
2953,382170,gujarat,2019,1,227798,137427186.56227446
2954,382350,gujarat,2019,1,218022,342251658.5039515
2955,382721,gujarat,2019,1,214453,219548042.30027515
2956,ahmadabad,gujarat,2019,2,11689965,19024891336.636116
2957,navsari,gujarat,2019,2,3136644,5394071895.487188
2958,surat,gujarat,2019,2,3047988,6016899815.178611
2959,vadodara,gujarat,2019,2,1717964,3251133813.8582134
2960,gandhinagar,gujarat,2019,2,1205404,1791763499.6818066
2961,bharuch,gujarat,2019,2,747899,1317325972.015126
2962,rajkot,gujarat,2019,2,724751,1400871094.6495595
2963,mahesana,gujarat,2019,2,715052,1095164063.6523905
2964,kachchh,gujarat,2019,2,688449,1389719506.4029193
2965,banas kantha,gujarat,2019,2,642084,1108185173.7200396
2966,380018,gujarat,2019,2,6034737,10446888963.74205
2967,396427,gujarat,2019,2,2916057,5041854311.531418
2968,395006,gujarat,2019,2,414968,854364539.6318631
2969,390001,gujarat,2019,2,371756,710427162.5134758
2970,380015,gujarat,2019,2,310956,377611674.6124442
2971,395010,gujarat,2019,2,269037,646042461.9564029
2972,382350,gujarat,2019,2,250084,428354146.0705642
2973,394210,gujarat,2019,2,233974,432171835.7451432
2974,380013,gujarat,2019,2,232824,324425407.9813392
2975,360001,gujarat,2019,2,226802,488659458.52287734
2976,ahmadabad,gujarat,2019,3,14605589,23081622347.556786
2977,surat,gujarat,2019,3,4447301,7371726681.306206
2978,navsari,gujarat,2019,3,3007618,5936350631.711407
2979,vadodara,gujarat,2019,3,2407408,3950547763.5697803
2980,gandhinagar,gujarat,2019,3,1850642,2359920414.1180134
2981,bharuch,gujarat,2019,3,1040617,1624510953.9967768
2982,rajkot,gujarat,2019,3,1022919,1587889777.799852
2983,mahesana,gujarat,2019,3,1012086,1334187013.0348892
2984,anand,gujarat,2019,3,955946,948614191.2624346
2985,banas kantha,gujarat,2019,3,909575,1343558301.6357625
2986,380018,gujarat,2019,3,5791776,11683489722.006363
2987,396427,gujarat,2019,3,2710512,5525461372.553297
2988,395006,gujarat,2019,3,571069,1020660013.5659819
2989,382350,gujarat,2019,3,505956,578410997.8494031
2990,380015,gujarat,2019,3,455273,513590650.8654868
2991,395010,gujarat,2019,3,388138,760839791.4845159
2992,380006,gujarat,2019,3,381862,367381983.46705395
2993,390001,gujarat,2019,3,363966,724895033.5052948
2994,380013,gujarat,2019,3,362107,449461796.678245
2995,384265,gujarat,2019,3,342874,237505556.90335196
2996,ahmadabad,gujarat,2019,4,15696056,29657904578.49414
2997,surat,gujarat,2019,4,4988183,9432189653.21497
2998,navsari,gujarat,2019,4,2986534,6831783124.753632
2999,vadodara,gujarat,2019,4,2908059,5087285259.821402
3000,gandhinagar,gujarat,2019,4,2081714,2917516449.8289948
3001,bharuch,gujarat,2019,4,1324720,2217755667.5707374
3002,mahesana,gujarat,2019,4,1166283,1805374816.0740204
3003,rajkot,gujarat,2019,4,1134928,2127782298.9078345
3004,banas kantha,gujarat,2019,4,1087381,1918665318.491047
3005,valsad,gujarat,2019,4,1028011,1666399666.233092
3006,380018,gujarat,2019,4,5745525,13811436405.017286
3007,396427,gujarat,2019,4,2626585,6276237298.1199665
3008,380001,gujarat,2019,4,917461,1982009967.083078
3009,395006,gujarat,2019,4,552565,1165745706.8077176
3010,380015,gujarat,2019,4,456655,603831544.2345533
3011,382350,gujarat,2019,4,443472,723663765.6381704
3012,395010,gujarat,2019,4,414070,969707102.8092742
3013,390001,gujarat,2019,4,409081,911892156.7415185
3014,394210,gujarat,2019,4,399705,691387341.6253154
3015,380013,gujarat,2019,4,375531,544424446.2835009
3016,ahmadabad,gujarat,2020,1,17950876,35559467147.63747
3017,surat,gujarat,2020,1,6801887,13770083573.568459
3018,vadodara,gujarat,2020,1,3398524,5791008308.342354
3019,gandhinagar,gujarat,2020,1,2337267,3378567424.980505
3020,bharuch,gujarat,2020,1,1525995,2487359207.9748526
3021,banas kantha,gujarat,2020,1,1429235,2718891067.533261
3022,valsad,gujarat,2020,1,1342508,2197272850.2289653
3023,rajkot,gujarat,2020,1,1339770,2664972202.0377035
3024,kachchh,gujarat,2020,1,1305996,2617080218.9794
3025,mahesana,gujarat,2020,1,1294012,2067093335.3061204
3026,380001,gujarat,2020,1,8107941,19966510984.145233
3027,395003,gujarat,2020,1,1402174,3734403306.611532
3028,395006,gujarat,2020,1,645971,1376735168.0980968
3029,394210,gujarat,2020,1,482947,826191937.9135685
3030,395010,gujarat,2020,1,467039,1104136613.570354
3031,382350,gujarat,2020,1,458474,805095627.7104974
3032,380015,gujarat,2020,1,446819,613341505.6976718
3033,390001,gujarat,2020,1,443684,1063446407.770895
3034,396191,gujarat,2020,1,437499,806573971.3800502
3035,382481,gujarat,2020,1,401588,634964140.7000988
3036,ahmadabad,gujarat,2020,2,16430916,32731896547.15033
3037,surat,gujarat,2020,2,5654552,9378177062.809792
3038,vadodara,gujarat,2020,2,2796615,4621695376.570125
3039,gandhinagar,gujarat,2020,2,2039285,2913004123.5804567
3040,banas kantha,gujarat,2020,2,1860625,3107051803.5377526
3041,bharuch,gujarat,2020,2,1673375,2438983130.59495
3042,mahesana,gujarat,2020,2,1592579,2300168470.716814
3043,valsad,gujarat,2020,2,1498222,2040840946.3210487
3044,kachchh,gujarat,2020,2,1428844,2663558233.321313
3045,rajkot,gujarat,2020,2,1360781,2344811087.112481
3046,380001,gujarat,2020,2,8490730,21210698645.19712
3047,395003,gujarat,2020,2,1197439,2801531524.2471943
3048,394210,gujarat,2020,2,491210,606798458.849022
3049,396191,gujarat,2020,2,389735,594630553.6467059
3050,382350,gujarat,2020,2,357734,586144259.7176538
3051,395006,gujarat,2020,2,352149,635866692.5254682
3052,382345,gujarat,2020,2,350621,516910883.211991
3053,382481,gujarat,2020,2,345147,533416336.1128773
3054,385535,gujarat,2020,2,327067,647032195.1776508
3055,382415,gujarat,2020,2,323936,474684195.07314795
3056,ahmadabad,gujarat,2020,3,21769867,43364229618.72334
3057,surat,gujarat,2020,3,7272097,14667802723.39091
3058,vadodara,gujarat,2020,3,4247473,7377577452.2292185
3059,gandhinagar,gujarat,2020,3,2828558,4509986129.973013
3060,bharuch,gujarat,2020,3,2145954,3492190237.8492527
3061,banas kantha,gujarat,2020,3,2102221,4347810483.865207
3062,mahesana,gujarat,2020,3,1898909,3469191791.4686623
3063,kachchh,gujarat,2020,3,1762816,3715321888.0775957
3064,valsad,gujarat,2020,3,1743270,2801506603.415721
3065,rajkot,gujarat,2020,3,1490309,2995153084.6346493
3066,380001,gujarat,2020,3,9734185,23152428012.586617
3067,395003,gujarat,2020,3,1716356,4234790100.810323
3068,390001,gujarat,2020,3,627631,1424719677.8692636
3069,382350,gujarat,2020,3,578686,1113711569.84419
3070,394210,gujarat,2020,3,550490,886152709.4698042
3071,382481,gujarat,2020,3,524777,845606210.1047603
3072,395006,gujarat,2020,3,510309,1172713512.3121746
3073,382415,gujarat,2020,3,496061,936821603.6409987
3074,396191,gujarat,2020,3,472523,822408153.032152
3075,382330,gujarat,2020,3,468060,764094963.3973218
3076,ahmadabad,gujarat,2020,4,25926518,50995692377.18628
3077,surat,gujarat,2020,4,10950779,22483338828.296673
3078,vadodara,gujarat,2020,4,6066452,10175864216.096031
3079,gandhinagar,gujarat,2020,4,3802536,6260558379.008725
3080,bharuch,gujarat,2020,4,3243841,5265465828.675046
3081,banas kantha,gujarat,2020,4,2687464,5676878891.729177
3082,valsad,gujarat,2020,4,2565319,4183435576.3542786
3083,mahesana,gujarat,2020,4,2473227,4748375062.213287
3084,kachchh,gujarat,2020,4,2405892,5163742799.021423
3085,rajkot,gujarat,2020,4,1980653,4184580562.7370853
3086,380001,gujarat,2020,4,9350995,21416748946.661865
3087,395003,gujarat,2020,4,1883053,4437573255.564674
3088,395006,gujarat,2020,4,906415,2189038301.3950315
3089,394210,gujarat,2020,4,873023,1552178295.1246743
3090,395010,gujarat,2020,4,806607,2069118073.3934765
3091,382350,gujarat,2020,4,767783,1609402841.7257638
3092,396191,gujarat,2020,4,719120,1259192375.812294
3093,382481,gujarat,2020,4,701479,1196545943.7051742
3094,390001,gujarat,2020,4,673078,1380721096.4707134
3095,382415,gujarat,2020,4,647735,1327210543.6322489
3096,ahmadabad,gujarat,2021,1,36857358,68688129153.5751
3097,surat,gujarat,2021,1,13429789,28261722802.55279
3098,vadodara,gujarat,2021,1,7191021,11925964623.063154
3099,gandhinagar,gujarat,2021,1,4275528,7290530767.260056
3100,bharuch,gujarat,2021,1,3420929,5756013890.9055805
3101,banas kantha,gujarat,2021,1,2927080,6883945517.865921
3102,valsad,gujarat,2021,1,2745663,4775335083.735587
3103,kachchh,gujarat,2021,1,2664604,6036765372.934219
3104,mahesana,gujarat,2021,1,2587041,5454846785.509393
3105,rajkot,gujarat,2021,1,2278417,5057583315.413301
3106,380001,gujarat,2021,1,18692590,35260703527.42645
3107,395003,gujarat,2021,1,3574224,7507189908.415331
3108,390001,gujarat,2021,1,1309805,2380240591.7761126
3109,395006,gujarat,2021,1,963950,2502491532.126816
3110,394210,gujarat,2021,1,950097,1802808593.838027
3111,395010,gujarat,2021,1,878617,2401387485.5382814
3112,382350,gujarat,2021,1,815835,1752170004.0804417
3113,396191,gujarat,2021,1,790429,1448287577.9135673
3114,382481,gujarat,2021,1,775937,1349941435.8072865
3115,380058,gujarat,2021,1,734115,1153029837.9890175
3116,ahmadabad,gujarat,2021,2,44173046,79437951666.15146
3117,surat,gujarat,2021,2,15230233,30756115155.739147
3118,vadodara,gujarat,2021,2,7847805,12902554421.6506
3119,gandhinagar,gujarat,2021,2,4552010,7835004938.194845
3120,bharuch,gujarat,2021,2,3937665,6464930552.559841
3121,banas kantha,gujarat,2021,2,3648428,8286069195.93278
3122,kachchh,gujarat,2021,2,3268191,7040086478.344804
3123,valsad,gujarat,2021,2,3236626,5434041159.757242
3124,mahesana,gujarat,2021,2,3118685,6292779692.204142
3125,rajkot,gujarat,2021,2,2675842,5707346831.237131
3126,380001,gujarat,2021,2,24909165,44195604124.56421
3127,395003,gujarat,2021,2,4621785,9016187582.009258
3128,390001,gujarat,2021,2,1618101,2869957546.5403905
3129,394210,gujarat,2021,2,1062648,1935669455.4092746
3130,395006,gujarat,2021,2,1007064,2610546973.3214808
3131,396191,gujarat,2021,2,906437,1642806528.937462
3132,382350,gujarat,2021,2,873810,1967989705.1061916
3133,395010,gujarat,2021,2,863020,2239159842.8368225
3134,382481,gujarat,2021,2,820491,1464989667.8322325
3135,382415,gujarat,2021,2,766476,1605513889.561928
3136,ahmadabad,gujarat,2021,3,58611265,101760598132.07089
3137,surat,gujarat,2021,3,21214459,40838608900.13972
3138,vadodara,gujarat,2021,3,10555446,16336422910.897556
3139,gandhinagar,gujarat,2021,3,6318239,10546315790.961113
3140,bharuch,gujarat,2021,3,5280607,8322570348.519125
3141,banas kantha,gujarat,2021,3,4877149,11302732744.859072
3142,valsad,gujarat,2021,3,4434194,7173200940.388832
3143,kachchh,gujarat,2021,3,4378602,9001941152.864368
3144,mahesana,gujarat,2021,3,4085272,8371811502.228019
3145,rajkot,gujarat,2021,3,3586356,7726777654.637351
3146,380001,gujarat,2021,3,31818742,53859258361.39296
3147,395003,gujarat,2021,3,6110686,11411418002.110046
3148,390001,gujarat,2021,3,2114178,3543368722.384379
3149,394210,gujarat,2021,3,1473699,2595023023.418545
3150,395006,gujarat,2021,3,1425854,3478372396.661721
3151,395010,gujarat,2021,3,1328803,3408425378.6626863
3152,396191,gujarat,2021,3,1293900,2251720652.0150137
3153,382350,gujarat,2021,3,1186041,2576358355.0277
3154,382481,gujarat,2021,3,1110949,1908418888.2582488
3155,380058,gujarat,2021,3,1088931,1661421897.5552168
3156,ahmadabad,gujarat,2021,4,70075885,124559345468.31935
3157,surat,gujarat,2021,4,26358525,51244301661.33562
3158,vadodara,gujarat,2021,4,12675332,20051547592.844345
3159,gandhinagar,gujarat,2021,4,7658806,13063535935.91779
3160,bharuch,gujarat,2021,4,6671068,10647007113.465914
3161,banas kantha,gujarat,2021,4,6396725,14662295530.137415
3162,valsad,gujarat,2021,4,5798487,9554286592.777279
3163,kachchh,gujarat,2021,4,5470337,11281039516.167408
3164,mahesana,gujarat,2021,4,5022604,10719744656.891113
3165,rajkot,gujarat,2021,4,4398724,9808446763.924477
3166,380001,gujarat,2021,4,37718845,64984430216.761955
3167,395003,gujarat,2021,4,7475140,14043446799.48725
3168,390001,gujarat,2021,4,2507434,4187997719.199603
3169,394210,gujarat,2021,4,1954597,3498917760.7223473
3170,396191,gujarat,2021,4,1679940,2963843659.0427732
3171,395006,gujarat,2021,4,1621078,4073017934.990554
3172,395010,gujarat,2021,4,1581216,4182383437.7399592
3173,382350,gujarat,2021,4,1381825,3165595986.6160836
3174,380058,gujarat,2021,4,1315637,2022465114.1169388
3175,382481,gujarat,2021,4,1302331,2292362154.279738
3176,ahmadabad,gujarat,2022,1,79952986,140746136456.2987
3177,surat,gujarat,2022,1,31199368,60384509134.17688
3178,vadodara,gujarat,2022,1,14343830,22232541228.698696
3179,gandhinagar,gujarat,2022,1,8605006,14673670632.364445
3180,banas kantha,gujarat,2022,1,7973644,18279879154.011223
3181,bharuch,gujarat,2022,1,7704075,12142511077.777298
3182,valsad,gujarat,2022,1,6673719,11065186874.369564
3183,kachchh,gujarat,2022,1,6493295,13234467234.409914
3184,mahesana,gujarat,2022,1,5772191,12148997855.25247
3185,rajkot,gujarat,2022,1,5044420,11183107357.249798
3186,380001,gujarat,2022,1,43066167,73237978832.22348
3187,395003,gujarat,2022,1,8742989,16336269012.02546
3188,390001,gujarat,2022,1,2853620,4715530989.557235
3189,394210,gujarat,2022,1,2346308,4212046726.0476465
3190,395006,gujarat,2022,1,1980697,4894153433.470372
3191,396191,gujarat,2022,1,1959137,3483344352.0207405
3192,395010,gujarat,2022,1,1896179,5103638173.022648
3193,385535,gujarat,2022,1,1630473,3867046789.561491
3194,382350,gujarat,2022,1,1572296,3569714791.1866403
3195,385001,gujarat,2022,1,1532483,3286287009.2220364
3196,gurugram,haryana,2018,1,1408070,2317083393.896097
3197,faridabad,haryana,2018,1,521939,772738359.1903924
3198,hisar,haryana,2018,1,240517,355732765.75367296
3199,rewari,haryana,2018,1,199418,280095218.8487885
3200,panipat,haryana,2018,1,183960,263054774.74491566
3201,sonipat,haryana,2018,1,178766,279804665.74758285
3202,karnal,haryana,2018,1,169313,247718779.0667546
3203,sirsa,haryana,2018,1,164867,164313975.8712107
3204,bhiwani,haryana,2018,1,125150,190361119.40027064
3205,rohtak,haryana,2018,1,121728,215207976.23801103
3206,122006,haryana,2018,1,328965,497159951.36888236
3207,122001,haryana,2018,1,181309,316977079.5953678
3208,122051,haryana,2018,1,125513,177386117.4944107
3209,121004,haryana,2018,1,100740,138495399.9352557
3210,122002,haryana,2018,1,99921,205984533.53854018
3211,121008,haryana,2018,1,97586,150995888.95033914
3212,121003,haryana,2018,1,96271,125957155.00619048
3213,122004,haryana,2018,1,89526,113585852.93917108
3214,122016,haryana,2018,1,85989,135881032.7456196
3215,121001,haryana,2018,1,68083,117861713.17230153
3216,gurugram,haryana,2018,2,1893511,3604758914.7352195
3217,faridabad,haryana,2018,2,698865,1211325239.4669201
3218,hisar,haryana,2018,2,320500,627894549.2713584
3219,panipat,haryana,2018,2,265754,440169913.37038267
3220,rewari,haryana,2018,2,263194,453157049.1288283
3221,sonipat,haryana,2018,2,253130,475518495.4836759
3222,sirsa,haryana,2018,2,234948,288080253.195745
3223,karnal,haryana,2018,2,224254,430353501.61753666
3224,ambala,haryana,2018,2,180500,352994750.8908926
3225,rohtak,haryana,2018,2,179677,372787270.2835766
3226,122006,haryana,2018,2,371438,691480831.8004122
3227,122001,haryana,2018,2,262684,514731354.174217
3228,122051,haryana,2018,2,160606,266390779.8519504
3229,122002,haryana,2018,2,153438,339532002.2969342
3230,121004,haryana,2018,2,136727,220212475.75836295
3231,121008,haryana,2018,2,122917,224837881.84669778
3232,121003,haryana,2018,2,122508,201500615.63492683
