,name,registeredUsers,state,year,quarter
5436,194102,4370,ladakh,2022,1
5437,194105,3888,ladakh,2022,1
5438,194106,2563,ladakh,2022,1
5439,194109,2545,ladakh,2022,1
5440,lakshadweep,501,lakshadweep,2018,1
5441,682555,175,lakshadweep,2018,1
5442,682557,85,lakshadweep,2018,1
5443,682551,78,lakshadweep,2018,1
5444,682559,71,lakshadweep,2018,1
5445,682552,44,lakshadweep,2018,1
5446,682556,37,lakshadweep,2018,1
5447,682554,10,lakshadweep,2018,1
5448,682558,1,lakshadweep,2018,1
5449,lakshadweep,686,lakshadweep,2018,2
5450,682555,246,lakshadweep,2018,2
5451,682551,126,lakshadweep,2018,2
5452,682557,94,lakshadweep,2018,2
5453,682559,82,lakshadweep,2018,2
5454,682552,61,lakshadweep,2018,2
5455,682556,56,lakshadweep,2018,2
5456,682554,18,lakshadweep,2018,2
5457,682558,3,lakshadweep,2018,2
5458,lakshadweep,918,lakshadweep,2018,3
5459,682555,338,lakshadweep,2018,3
5460,682551,175,lakshadweep,2018,3
5461,682557,131,lakshadweep,2018,3
5462,682559,93,lakshadweep,2018,3
5463,682552,86,lakshadweep,2018,3
5464,682556,68,lakshadweep,2018,3
5465,682554,22,lakshadweep,2018,3
5466,682558,5,lakshadweep,2018,3
5467,lakshadweep,1156,lakshadweep,2018,4
5468,682555,429,lakshadweep,2018,4
5469,682551,241,lakshadweep,2018,4
5470,682557,148,lakshadweep,2018,4
5471,682559,116,lakshadweep,2018,4
5472,682552,110,lakshadweep,2018,4
5473,682556,84,lakshadweep,2018,4
5474,682554,23,lakshadweep,2018,4
5475,682558,5,lakshadweep,2018,4
5476,lakshadweep,1416,lakshadweep,2019,1
5477,682555,549,lakshadweep,2019,1
5478,682551,299,lakshadweep,2019,1
5479,682557,166,lakshadweep,2019,1
5480,682552,132,lakshadweep,2019,1
5481,682559,129,lakshadweep,2019,1
5482,682556,107,lakshadweep,2019,1
5483,682554,29,lakshadweep,2019,1
5484,682558,5,lakshadweep,2019,1
5485,lakshadweep,1747,lakshadweep,2019,2
5486,682555,685,lakshadweep,2019,2
5487,682551,367,lakshadweep,2019,2
5488,682557,201,lakshadweep,2019,2
5489,682552,158,lakshadweep,2019,2
5490,682559,155,lakshadweep,2019,2
5491,682556,139,lakshadweep,2019,2
5492,682554,35,lakshadweep,2019,2
5493,682558,7,lakshadweep,2019,2
5494,lakshadweep,2117,lakshadweep,2019,3
5495,682555,813,lakshadweep,2019,3
5496,682551,469,lakshadweep,2019,3
5497,682557,243,lakshadweep,2019,3
5498,682552,185,lakshadweep,2019,3
5499,682559,176,lakshadweep,2019,3
5500,682556,173,lakshadweep,2019,3
5501,682554,51,lakshadweep,2019,3
5502,682558,7,lakshadweep,2019,3
5503,lakshadweep,2427,lakshadweep,2019,4
5504,682555,923,lakshadweep,2019,4
5505,682551,538,lakshadweep,2019,4
5506,682557,279,lakshadweep,2019,4
5507,682552,212,lakshadweep,2019,4
5508,682559,195,lakshadweep,2019,4
5509,682556,193,lakshadweep,2019,4
5510,682554,77,lakshadweep,2019,4
5511,682558,10,lakshadweep,2019,4
5512,lakshadweep,2772,lakshadweep,2020,1
5513,682555,1032,lakshadweep,2020,1
5514,682551,633,lakshadweep,2020,1
5515,682557,332,lakshadweep,2020,1
5516,682552,248,lakshadweep,2020,1
5517,682556,227,lakshadweep,2020,1
5518,682559,200,lakshadweep,2020,1
5519,682554,89,lakshadweep,2020,1
5520,682558,11,lakshadweep,2020,1
5521,lakshadweep,3187,lakshadweep,2020,2
5522,682555,1178,lakshadweep,2020,2
5523,682551,744,lakshadweep,2020,2
5524,682557,376,lakshadweep,2020,2
5525,682552,274,lakshadweep,2020,2
5526,682556,271,lakshadweep,2020,2
5527,682559,207,lakshadweep,2020,2
5528,682554,121,lakshadweep,2020,2
5529,682558,16,lakshadweep,2020,2
5530,lakshadweep,3644,lakshadweep,2020,3
5531,682555,1334,lakshadweep,2020,3
5532,682551,866,lakshadweep,2020,3
5533,682557,429,lakshadweep,2020,3
5534,682552,323,lakshadweep,2020,3
5535,682556,311,lakshadweep,2020,3
5536,682559,220,lakshadweep,2020,3
5537,682554,142,lakshadweep,2020,3
5538,682558,19,lakshadweep,2020,3
5539,lakshadweep,4179,lakshadweep,2020,4
5540,682555,1530,lakshadweep,2020,4
5541,682551,981,lakshadweep,2020,4
5542,682557,480,lakshadweep,2020,4
5543,682552,388,lakshadweep,2020,4
5544,682556,354,lakshadweep,2020,4
5545,682559,256,lakshadweep,2020,4
5546,682554,168,lakshadweep,2020,4
5547,682558,22,lakshadweep,2020,4
5548,lakshadweep,4577,lakshadweep,2021,1
5549,682555,1664,lakshadweep,2021,1
5550,682551,1083,lakshadweep,2021,1
5551,682557,524,lakshadweep,2021,1
5552,682552,427,lakshadweep,2021,1
5553,682556,396,lakshadweep,2021,1
5554,682559,276,lakshadweep,2021,1
5555,682554,181,lakshadweep,2021,1
5556,682558,26,lakshadweep,2021,1
5557,lakshadweep,4896,lakshadweep,2021,2
5558,682555,1780,lakshadweep,2021,2
5559,682551,1154,lakshadweep,2021,2
5560,682557,559,lakshadweep,2021,2
5561,682552,463,lakshadweep,2021,2
5562,682556,424,lakshadweep,2021,2
5563,682559,295,lakshadweep,2021,2
5564,682554,194,lakshadweep,2021,2
5565,682558,27,lakshadweep,2021,2
5566,lakshadweep,5287,lakshadweep,2021,3
5567,682555,1914,lakshadweep,2021,3
5568,682551,1237,lakshadweep,2021,3
5569,682557,607,lakshadweep,2021,3
5570,682552,504,lakshadweep,2021,3
5571,682556,461,lakshadweep,2021,3
5572,682559,321,lakshadweep,2021,3
5573,682554,212,lakshadweep,2021,3
5574,682558,31,lakshadweep,2021,3
5575,lakshadweep,5638,lakshadweep,2021,4
5576,682555,2037,lakshadweep,2021,4
5577,682551,1321,lakshadweep,2021,4
5578,682557,654,lakshadweep,2021,4
5579,682552,536,lakshadweep,2021,4
5580,682556,486,lakshadweep,2021,4
5581,682559,339,lakshadweep,2021,4
5582,682554,233,lakshadweep,2021,4
5583,682558,32,lakshadweep,2021,4
5584,lakshadweep,5990,lakshadweep,2022,1
5585,682555,2165,lakshadweep,2022,1
5586,682551,1400,lakshadweep,2022,1
5587,682557,692,lakshadweep,2022,1
5588,682552,570,lakshadweep,2022,1
5589,682556,519,lakshadweep,2022,1
5590,682559,363,lakshadweep,2022,1
5591,682554,246,lakshadweep,2022,1
5592,682558,35,lakshadweep,2022,1
5593,indore,366977,madhya-pradesh,2018,1
5594,bhopal,307312,madhya-pradesh,2018,1
5595,gwalior,142453,madhya-pradesh,2018,1
5596,jabalpur,115953,madhya-pradesh,2018,1
5597,ujjain,84441,madhya-pradesh,2018,1
5598,rewa,73336,madhya-pradesh,2018,1
5599,sagar,72857,madhya-pradesh,2018,1
5600,chhindwara,65005,madhya-pradesh,2018,1
5601,dhar,63440,madhya-pradesh,2018,1
5602,dewas,62902,madhya-pradesh,2018,1
5603,452001,42977,madhya-pradesh,2018,1
5604,452010,40850,madhya-pradesh,2018,1
5605,455001,37899,madhya-pradesh,2018,1
5606,482002,37645,madhya-pradesh,2018,1
5607,462001,27351,madhya-pradesh,2018,1
5608,482001,26665,madhya-pradesh,2018,1
5609,452016,25256,madhya-pradesh,2018,1
5610,457001,24909,madhya-pradesh,2018,1
5611,485001,24806,madhya-pradesh,2018,1
5612,462022,24661,madhya-pradesh,2018,1
5613,indore,479904,madhya-pradesh,2018,2
5614,bhopal,398498,madhya-pradesh,2018,2
5615,gwalior,193605,madhya-pradesh,2018,2
5616,jabalpur,155624,madhya-pradesh,2018,2
5617,ujjain,113216,madhya-pradesh,2018,2
5618,rewa,100661,madhya-pradesh,2018,2
5619,sagar,100623,madhya-pradesh,2018,2
5620,chhindwara,87704,madhya-pradesh,2018,2
5621,dhar,86280,madhya-pradesh,2018,2
5622,dewas,84342,madhya-pradesh,2018,2
5623,452001,55837,madhya-pradesh,2018,2
5624,452010,52677,madhya-pradesh,2018,2
5625,455001,50091,madhya-pradesh,2018,2
5626,482002,49877,madhya-pradesh,2018,2
5627,462001,36311,madhya-pradesh,2018,2
5628,482001,35303,madhya-pradesh,2018,2
5629,457001,33608,madhya-pradesh,2018,2
5630,452016,32883,madhya-pradesh,2018,2
5631,480001,32800,madhya-pradesh,2018,2
5632,485001,32316,madhya-pradesh,2018,2
5633,indore,585621,madhya-pradesh,2018,3
5634,bhopal,474192,madhya-pradesh,2018,3
5635,gwalior,236305,madhya-pradesh,2018,3
5636,jabalpur,193535,madhya-pradesh,2018,3
5637,ujjain,143770,madhya-pradesh,2018,3
5638,sagar,128283,madhya-pradesh,2018,3
5639,rewa,125803,madhya-pradesh,2018,3
5640,dhar,110726,madhya-pradesh,2018,3
5641,chhindwara,109266,madhya-pradesh,2018,3
5642,dewas,105774,madhya-pradesh,2018,3
5643,452001,67243,madhya-pradesh,2018,3
5644,452010,63537,madhya-pradesh,2018,3
5645,455001,61117,madhya-pradesh,2018,3
5646,482002,60999,madhya-pradesh,2018,3
5647,462001,43609,madhya-pradesh,2018,3
5648,482001,43593,madhya-pradesh,2018,3
5649,457001,41975,madhya-pradesh,2018,3
5650,480001,40061,madhya-pradesh,2018,3
5651,452016,39967,madhya-pradesh,2018,3
5652,485001,39351,madhya-pradesh,2018,3
5653,indore,712479,madhya-pradesh,2018,4
5654,bhopal,571518,madhya-pradesh,2018,4
5655,gwalior,284894,madhya-pradesh,2018,4
5656,jabalpur,248495,madhya-pradesh,2018,4
5657,ujjain,177894,madhya-pradesh,2018,4
5658,sagar,162788,madhya-pradesh,2018,4
5659,rewa,160024,madhya-pradesh,2018,4
5660,chhindwara,139301,madhya-pradesh,2018,4
5661,dhar,137501,madhya-pradesh,2018,4
5662,satna,133865,madhya-pradesh,2018,4
5663,452001,81206,madhya-pradesh,2018,4
5664,482002,77791,madhya-pradesh,2018,4
5665,452010,76811,madhya-pradesh,2018,4
5666,455001,73952,madhya-pradesh,2018,4
5667,462001,54496,madhya-pradesh,2018,4
5668,482001,54390,madhya-pradesh,2018,4
5669,457001,51238,madhya-pradesh,2018,4
5670,480001,50803,madhya-pradesh,2018,4
5671,485001,50329,madhya-pradesh,2018,4
5672,452016,48626,madhya-pradesh,2018,4
5673,indore,844465,madhya-pradesh,2019,1
5674,bhopal,670417,madhya-pradesh,2019,1
5675,gwalior,331504,madhya-pradesh,2019,1
5676,jabalpur,295042,madhya-pradesh,2019,1
5677,ujjain,214818,madhya-pradesh,2019,1
5678,sagar,194467,madhya-pradesh,2019,1
5679,rewa,188803,madhya-pradesh,2019,1
5680,chhindwara,168633,madhya-pradesh,2019,1
5681,dhar,166663,madhya-pradesh,2019,1
5682,satna,160954,madhya-pradesh,2019,1
5683,452001,94894,madhya-pradesh,2019,1
5684,482002,92148,madhya-pradesh,2019,1
5685,452010,89541,madhya-pradesh,2019,1
5686,455001,87837,madhya-pradesh,2019,1
5687,462001,65450,madhya-pradesh,2019,1
5688,482001,64389,madhya-pradesh,2019,1
5689,457001,61687,madhya-pradesh,2019,1
5690,480001,60744,madhya-pradesh,2019,1
5691,485001,59332,madhya-pradesh,2019,1
5692,452016,57554,madhya-pradesh,2019,1
5693,indore,955207,madhya-pradesh,2019,2
5694,bhopal,756839,madhya-pradesh,2019,2
5695,gwalior,373367,madhya-pradesh,2019,2
5696,jabalpur,336963,madhya-pradesh,2019,2
5697,ujjain,247033,madhya-pradesh,2019,2
5698,sagar,219328,madhya-pradesh,2019,2
5699,rewa,211420,madhya-pradesh,2019,2
5700,chhindwara,192226,madhya-pradesh,2019,2
5701,dhar,190659,madhya-pradesh,2019,2
5702,satna,182176,madhya-pradesh,2019,2
5703,452001,108587,madhya-pradesh,2019,2
5704,482002,104846,madhya-pradesh,2019,2
5705,452010,99616,madhya-pradesh,2019,2
5706,455001,98265,madhya-pradesh,2019,2
5707,462001,75250,madhya-pradesh,2019,2
5708,482001,74711,madhya-pradesh,2019,2
5709,457001,70728,madhya-pradesh,2019,2
5710,480001,69139,madhya-pradesh,2019,2
5711,485001,66578,madhya-pradesh,2019,2
5712,452016,65634,madhya-pradesh,2019,2
5713,indore,1071598,madhya-pradesh,2019,3
5714,bhopal,846170,madhya-pradesh,2019,3
5715,gwalior,417846,madhya-pradesh,2019,3
5716,jabalpur,380209,madhya-pradesh,2019,3
5717,ujjain,280589,madhya-pradesh,2019,3
5718,sagar,243729,madhya-pradesh,2019,3
5719,rewa,232367,madhya-pradesh,2019,3
5720,chhindwara,214945,madhya-pradesh,2019,3
5721,dhar,214712,madhya-pradesh,2019,3
5722,satna,203019,madhya-pradesh,2019,3
5723,452001,122796,madhya-pradesh,2019,3
5724,482002,119882,madhya-pradesh,2019,3
5725,452010,110196,madhya-pradesh,2019,3
5726,455001,109090,madhya-pradesh,2019,3
5727,462001,85889,madhya-pradesh,2019,3
5728,482001,85035,madhya-pradesh,2019,3
5729,457001,80045,madhya-pradesh,2019,3
5730,480001,77495,madhya-pradesh,2019,3
5731,485001,74626,madhya-pradesh,2019,3
5732,452016,73956,madhya-pradesh,2019,3
5733,indore,1181500,madhya-pradesh,2019,4
5734,bhopal,926576,madhya-pradesh,2019,4
5735,gwalior,461960,madhya-pradesh,2019,4
5736,jabalpur,422786,madhya-pradesh,2019,4
5737,ujjain,314250,madhya-pradesh,2019,4
5738,sagar,272650,madhya-pradesh,2019,4
5739,rewa,260351,madhya-pradesh,2019,4
5740,dhar,242108,madhya-pradesh,2019,4
5741,chhindwara,240962,madhya-pradesh,2019,4
5742,satna,228680,madhya-pradesh,2019,4
5743,452001,134323,madhya-pradesh,2019,4
5744,482002,134193,madhya-pradesh,2019,4
5745,452010,120352,madhya-pradesh,2019,4
5746,455001,120057,madhya-pradesh,2019,4
5747,462001,96155,madhya-pradesh,2019,4
5748,482001,93550,madhya-pradesh,2019,4
5749,457001,89121,madhya-pradesh,2019,4
5750,480001,85991,madhya-pradesh,2019,4
5751,485001,82766,madhya-pradesh,2019,4
5752,452016,81668,madhya-pradesh,2019,4
5753,indore,1287857,madhya-pradesh,2020,1
5754,bhopal,1003288,madhya-pradesh,2020,1
5755,gwalior,506221,madhya-pradesh,2020,1
5756,jabalpur,462069,madhya-pradesh,2020,1
5757,ujjain,349476,madhya-pradesh,2020,1
5758,sagar,299753,madhya-pradesh,2020,1
5759,rewa,285832,madhya-pradesh,2020,1
5760,dhar,270891,madhya-pradesh,2020,1
5761,chhindwara,268008,madhya-pradesh,2020,1
5762,satna,253988,madhya-pradesh,2020,1
5763,482002,146207,madhya-pradesh,2020,1
5764,452001,144699,madhya-pradesh,2020,1
5765,455001,130830,madhya-pradesh,2020,1
5766,452010,129645,madhya-pradesh,2020,1
5767,462001,106091,madhya-pradesh,2020,1
5768,482001,101513,madhya-pradesh,2020,1
5769,457001,98886,madhya-pradesh,2020,1
5770,480001,94636,madhya-pradesh,2020,1
5771,485001,90615,madhya-pradesh,2020,1
5772,452016,89460,madhya-pradesh,2020,1
5773,indore,1410157,madhya-pradesh,2020,2
5774,bhopal,1080094,madhya-pradesh,2020,2
5775,gwalior,554377,madhya-pradesh,2020,2
5776,jabalpur,507707,madhya-pradesh,2020,2
5777,ujjain,395028,madhya-pradesh,2020,2
5778,sagar,333878,madhya-pradesh,2020,2
5779,rewa,313486,madhya-pradesh,2020,2
5780,dhar,310389,madhya-pradesh,2020,2
5781,chhindwara,302791,madhya-pradesh,2020,2
5782,satna,281414,madhya-pradesh,2020,2
5783,482002,158954,madhya-pradesh,2020,2
5784,452001,153695,madhya-pradesh,2020,2
5785,455001,144023,madhya-pradesh,2020,2
5786,452010,139367,madhya-pradesh,2020,2
5787,462001,116167,madhya-pradesh,2020,2
5788,457001,111581,madhya-pradesh,2020,2
5789,482001,110268,madhya-pradesh,2020,2
5790,480001,104519,madhya-pradesh,2020,2
5791,452016,98532,madhya-pradesh,2020,2
5792,485001,98080,madhya-pradesh,2020,2
5793,indore,1524036,madhya-pradesh,2020,3
5794,bhopal,1162000,madhya-pradesh,2020,3
5795,gwalior,603096,madhya-pradesh,2020,3
5796,jabalpur,555235,madhya-pradesh,2020,3
5797,ujjain,436068,madhya-pradesh,2020,3
5798,sagar,368745,madhya-pradesh,2020,3
5799,dhar,346394,madhya-pradesh,2020,3
5800,rewa,343897,madhya-pradesh,2020,3
5801,chhindwara,336306,madhya-pradesh,2020,3
5802,satna,311884,madhya-pradesh,2020,3
5803,482002,173274,madhya-pradesh,2020,3
5804,452001,162767,madhya-pradesh,2020,3
5805,455001,155823,madhya-pradesh,2020,3
5806,452010,149318,madhya-pradesh,2020,3
5807,462001,127166,madhya-pradesh,2020,3
5808,457001,122974,madhya-pradesh,2020,3
5809,482001,119294,madhya-pradesh,2020,3
5810,480001,114237,madhya-pradesh,2020,3
5811,485001,107317,madhya-pradesh,2020,3
5812,452016,107084,madhya-pradesh,2020,3
5813,indore,1645564,madhya-pradesh,2020,4
5814,bhopal,1249343,madhya-pradesh,2020,4
5815,gwalior,652985,madhya-pradesh,2020,4
5816,jabalpur,604034,madhya-pradesh,2020,4
5817,ujjain,475637,madhya-pradesh,2020,4
5818,sagar,402006,madhya-pradesh,2020,4
5819,dhar,382523,madhya-pradesh,2020,4
5820,rewa,374099,madhya-pradesh,2020,4
5821,chhindwara,370027,madhya-pradesh,2020,4
5822,satna,340632,madhya-pradesh,2020,4
5823,482002,188460,madhya-pradesh,2020,4
5824,452001,173333,madhya-pradesh,2020,4
5825,455001,167885,madhya-pradesh,2020,4
5826,452010,160146,madhya-pradesh,2020,4
5827,462001,138574,madhya-pradesh,2020,4
5828,457001,134427,madhya-pradesh,2020,4
5829,482001,128730,madhya-pradesh,2020,4
5830,480001,124525,madhya-pradesh,2020,4
5831,474001,116379,madhya-pradesh,2020,4
5832,452016,116281,madhya-pradesh,2020,4
5833,indore,1769869,madhya-pradesh,2021,1
5834,bhopal,1340741,madhya-pradesh,2021,1
5835,gwalior,703232,madhya-pradesh,2021,1
5836,jabalpur,650087,madhya-pradesh,2021,1
5837,ujjain,513868,madhya-pradesh,2021,1
5838,sagar,432938,madhya-pradesh,2021,1
5839,dhar,415117,madhya-pradesh,2021,1
5840,rewa,403013,madhya-pradesh,2021,1
5841,chhindwara,399276,madhya-pradesh,2021,1
5842,satna,368299,madhya-pradesh,2021,1
5843,482002,202915,madhya-pradesh,2021,1
5844,452001,185582,madhya-pradesh,2021,1
5845,455001,180488,madhya-pradesh,2021,1
5846,452010,171754,madhya-pradesh,2021,1
5847,462001,149137,madhya-pradesh,2021,1
5848,457001,145248,madhya-pradesh,2021,1
5849,482001,138100,madhya-pradesh,2021,1
5850,480001,134163,madhya-pradesh,2021,1
5851,474001,125599,madhya-pradesh,2021,1
5852,485001,125104,madhya-pradesh,2021,1
5853,indore,1892259,madhya-pradesh,2021,2
5854,bhopal,1431127,madhya-pradesh,2021,2
5855,gwalior,753172,madhya-pradesh,2021,2
5856,jabalpur,695130,madhya-pradesh,2021,2
5857,ujjain,552204,madhya-pradesh,2021,2
5858,sagar,464791,madhya-pradesh,2021,2
5859,dhar,447074,madhya-pradesh,2021,2
5860,rewa,432682,madhya-pradesh,2021,2
5861,chhindwara,428800,madhya-pradesh,2021,2
5862,satna,395440,madhya-pradesh,2021,2
5863,482002,216522,madhya-pradesh,2021,2
5864,452001,198059,madhya-pradesh,2021,2
5865,455001,193208,madhya-pradesh,2021,2
5866,452010,183345,madhya-pradesh,2021,2
5867,462001,159236,madhya-pradesh,2021,2
5868,457001,155865,madhya-pradesh,2021,2
5869,482001,147363,madhya-pradesh,2021,2
5870,480001,143414,madhya-pradesh,2021,2
5871,474001,134469,madhya-pradesh,2021,2
5872,485001,133879,madhya-pradesh,2021,2
5873,indore,2028266,madhya-pradesh,2021,3
5874,bhopal,1531544,madhya-pradesh,2021,3
5875,gwalior,809887,madhya-pradesh,2021,3
5876,jabalpur,745631,madhya-pradesh,2021,3
5877,ujjain,596195,madhya-pradesh,2021,3
5878,sagar,501819,madhya-pradesh,2021,3
5879,dhar,483901,madhya-pradesh,2021,3
5880,rewa,466895,madhya-pradesh,2021,3
5881,chhindwara,462834,madhya-pradesh,2021,3
5882,satna,426929,madhya-pradesh,2021,3
5883,482002,231582,madhya-pradesh,2021,3
5884,452001,211664,madhya-pradesh,2021,3
5885,455001,207599,madhya-pradesh,2021,3
5886,452010,196173,madhya-pradesh,2021,3
5887,462001,170393,madhya-pradesh,2021,3
5888,457001,167859,madhya-pradesh,2021,3
5889,482001,157536,madhya-pradesh,2021,3
5890,480001,153878,madhya-pradesh,2021,3
5891,474001,144518,madhya-pradesh,2021,3
5892,485001,143700,madhya-pradesh,2021,3
5893,indore,2164101,madhya-pradesh,2021,4
5894,bhopal,1633266,madhya-pradesh,2021,4
5895,gwalior,866561,madhya-pradesh,2021,4
5896,jabalpur,796148,madhya-pradesh,2021,4
5897,ujjain,639197,madhya-pradesh,2021,4
5898,sagar,538447,madhya-pradesh,2021,4
5899,dhar,519970,madhya-pradesh,2021,4
5900,rewa,500513,madhya-pradesh,2021,4
5901,chhindwara,495990,madhya-pradesh,2021,4
5902,satna,457858,madhya-pradesh,2021,4
5903,482002,246911,madhya-pradesh,2021,4
5904,452001,225433,madhya-pradesh,2021,4
5905,455001,222066,madhya-pradesh,2021,4
5906,452010,208931,madhya-pradesh,2021,4
5907,462001,181784,madhya-pradesh,2021,4
5908,457001,179603,madhya-pradesh,2021,4
5909,482001,167796,madhya-pradesh,2021,4
5910,480001,164329,madhya-pradesh,2021,4
5911,474001,154609,madhya-pradesh,2021,4
5912,485001,153628,madhya-pradesh,2021,4
5913,indore,2291709,madhya-pradesh,2022,1
5914,bhopal,1729248,madhya-pradesh,2022,1
5915,gwalior,919789,madhya-pradesh,2022,1
5916,jabalpur,844191,madhya-pradesh,2022,1
5917,ujjain,680599,madhya-pradesh,2022,1
5918,sagar,573791,madhya-pradesh,2022,1
5919,dhar,554545,madhya-pradesh,2022,1
5920,rewa,533627,madhya-pradesh,2022,1
5921,chhindwara,528140,madhya-pradesh,2022,1
5922,satna,488378,madhya-pradesh,2022,1
5923,482002,261115,madhya-pradesh,2022,1
5924,452001,238296,madhya-pradesh,2022,1
5925,455001,235768,madhya-pradesh,2022,1
5926,452010,220888,madhya-pradesh,2022,1
5927,462001,192336,madhya-pradesh,2022,1
5928,457001,190837,madhya-pradesh,2022,1
5929,482001,177586,madhya-pradesh,2022,1
5930,480001,174161,madhya-pradesh,2022,1
5931,474001,164039,madhya-pradesh,2022,1
5932,485001,163020,madhya-pradesh,2022,1
5933,pune,1211643,maharashtra,2018,1
5934,mumbai suburban,719300,maharashtra,2018,1
5935,thane,631864,maharashtra,2018,1
5936,nashik,321402,maharashtra,2018,1
5937,nagpur,280007,maharashtra,2018,1
5938,aurangabad,266324,maharashtra,2018,1
5939,mumbai,233538,maharashtra,2018,1
5940,ahmednagar,197473,maharashtra,2018,1
5941,solapur,190033,maharashtra,2018,1
5942,raigad,173015,maharashtra,2018,1
5943,410501,55174,maharashtra,2018,1
5944,411057,54638,maharashtra,2018,1
5945,411033,53647,maharashtra,2018,1
5946,411014,52495,maharashtra,2018,1
5947,431003,49627,maharashtra,2018,1
5948,421302,48926,maharashtra,2018,1
5949,421201,46211,maharashtra,2018,1
5950,410206,44726,maharashtra,2018,1
5951,411041,41663,maharashtra,2018,1
5952,411046,41385,maharashtra,2018,1
5953,pune,1592293,maharashtra,2018,2
5954,mumbai suburban,957633,maharashtra,2018,2
5955,thane,861292,maharashtra,2018,2
5956,nashik,436668,maharashtra,2018,2
5957,nagpur,380425,maharashtra,2018,2
5958,aurangabad,347838,maharashtra,2018,2
5959,mumbai,319588,maharashtra,2018,2
5960,ahmednagar,268520,maharashtra,2018,2
5961,solapur,259084,maharashtra,2018,2
5962,palghar,239053,maharashtra,2018,2
5963,410501,72841,maharashtra,2018,2
