,name,state,year,quarter,count,amount
2392,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,183953,303607607.8232254
2393,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,276573,465450284.8957217
2394,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,17203,32940133.54162597
2395,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,235860,348909463.4581386
2396,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,385688,579621876.8486074
2397,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,21474,46692370.12824968
2398,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,282085,443588793.8632827
2399,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,465412,736360098.0195075
2400,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,23966,46606086.663000636
2401,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,318808,482278970.2611342
2402,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,535805,813878312.368383
2403,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,23866,42875002.19781082
2404,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,342171,440492998.5695746
2405,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,607115,819008453.120671
2406,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,26588,51864159.697919816
2407,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,376291,584809492.9126782
2408,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,735433,1113115462.3887653
2409,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,41821,95658202.77082603
2410,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,596994,921372876.4402872
2411,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,1178976,1683480021.6173902
2412,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,42608,96420384.49176355
2413,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,664208,1043765962.724646
2414,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,1218428,1825446563.9770947
2415,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,41014,101909220.66644716
2416,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,733176,1074079574.2247202
2417,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,1350893,1981679666.5277362
2418,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,66259,157454301.2533474
2419,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,1083689,1475259765.304812
2420,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,1979522,2673225036.2333474
2421,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,88402,206127240.56872407
2422,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,1417153,1895788566.3308911
2423,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,2651530,3463923579.4310455
2424,diu district,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,94833,213403088.016084
2425,daman district,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,1629797,2068807150.1986508
2426,dadra and nagar haveli district,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,3078173,3954838129.047655
2427,south district,delhi,2018,1,334361,597143870.4750924
2428,central district,delhi,2018,1,2997714,4312145216.274474
2429,new delhi district,delhi,2018,1,883737,1478916789.169149
2430,west district,delhi,2018,1,545129,966855137.026748
2431,south west district,delhi,2018,1,318199,555900155.5283471
2432,south east delhi district,delhi,2018,1,562694,929543692.8225484
2433,shahdara district,delhi,2018,1,193886,326458215.38394874
2434,north east district,delhi,2018,1,180160,261468886.53742158
2435,east district,delhi,2018,1,357904,594248348.383992
2436,north west district,delhi,2018,1,387431,614242861.0675646
2437,north district,delhi,2018,1,361539,574580634.2506722
2438,south district,delhi,2018,2,513003,979271408.8449214
2439,central district,delhi,2018,2,3589206,6223466821.092629
2440,new delhi district,delhi,2018,2,1177251,2387389846.7443447
2441,west district,delhi,2018,2,785457,1588935316.1264243
2442,south west district,delhi,2018,2,440508,903268239.0851494
2443,south east delhi district,delhi,2018,2,767547,1466216713.987477
2444,shahdara district,delhi,2018,2,272663,533105673.5945449
2445,north east district,delhi,2018,2,230049,421841650.28459144
2446,east district,delhi,2018,2,504193,925784169.7499557
2447,north west district,delhi,2018,2,575888,1041767876.9620268
2448,north district,delhi,2018,2,517958,975252185.7330843
2449,south district,delhi,2018,3,1009436,1501908121.057089
2450,central district,delhi,2018,3,8165361,10515884583.426525
2451,new delhi district,delhi,2018,3,2022950,3481996395.7022567
2452,west district,delhi,2018,3,1402787,2408205061.402441
2453,south west district,delhi,2018,3,789269,1374843119.5072455
2454,south east delhi district,delhi,2018,3,1321135,2190894940.9217963
2455,shahdara district,delhi,2018,3,481819,805520386.5670927
2456,north east district,delhi,2018,3,336347,629247316.0822874
2457,east district,delhi,2018,3,990369,1384933230.2478726
2458,north west district,delhi,2018,3,1071877,1611349650.5127752
2459,north district,delhi,2018,3,955698,1471064055.191176
2460,south district,delhi,2018,4,1769675,2243831444.013054
2461,central district,delhi,2018,4,9373395,13878492766.290386
2462,new delhi district,delhi,2018,4,3230268,5091082007.824482
2463,west district,delhi,2018,4,2678986,3650604507.6334457
2464,south west district,delhi,2018,4,1535302,2165326033.913863
2465,south east delhi district,delhi,2018,4,2675009,3473400560.128728
2466,shahdara district,delhi,2018,4,987533,1305320182.496128
2467,north east district,delhi,2018,4,777795,1097772210.9177313
2468,east district,delhi,2018,4,2073615,2113753353.5608745
2469,north west district,delhi,2018,4,2221592,2514145474.579898
2470,north district,delhi,2018,4,1864549,2189129077.3478146
2471,south district,delhi,2019,1,2571440,2944578121.8940973
2472,central district,delhi,2019,1,12885975,16258175800.83931
2473,new delhi district,delhi,2019,1,10000765,13939472234.96883
2474,west district,delhi,2019,1,3962949,5022146273.196945
2475,south west district,delhi,2019,1,2287011,2903464344.436347
2476,south east delhi district,delhi,2019,1,4177871,4783209115.672518
2477,shahdara district,delhi,2019,1,1402956,1800644587.5922666
2478,north east district,delhi,2019,1,1085347,1482131304.9541302
2479,east district,delhi,2019,1,3074036,2994257491.1936464
2480,north west district,delhi,2019,1,3030848,3421611240.905769
2481,north district,delhi,2019,1,2528129,2919441273.8433604
2482,south district,delhi,2019,2,2809313,3393506108.0570455
2483,central district,delhi,2019,2,8821530,12827351677.982723
2484,new delhi district,delhi,2019,2,23313548,36146671717.91837
2485,west district,delhi,2019,2,4273168,5964570040.981258
2486,south west district,delhi,2019,2,2441752,3375124289.347537
2487,south east delhi district,delhi,2019,2,4093477,5354348696.201298
2488,shahdara district,delhi,2019,2,1439856,2125041674.940278
2489,north east district,delhi,2019,2,1142423,1754227759.3446712
2490,east district,delhi,2019,2,3157212,3432947910.865346
2491,north west district,delhi,2019,2,3032525,3903083209.0510397
2492,north district,delhi,2019,2,2646708,3429942978.9386196
2493,south district,delhi,2019,3,4067756,4543363283.628731
2494,central district,delhi,2019,3,10383905,15911065630.894386
2495,new delhi district,delhi,2019,3,24687138,43288057341.92169
2496,west district,delhi,2019,3,5923192,8122173371.353606
2497,south west district,delhi,2019,3,3392924,4564338750.415346
2498,south east delhi district,delhi,2019,3,5633818,7118731074.594847
2499,shahdara district,delhi,2019,3,1929681,2840221012.8598523
2500,north east district,delhi,2019,3,1625617,2351726102.348302
2501,east district,delhi,2019,3,4260289,4563965029.464273
2502,north west district,delhi,2019,3,4036365,5327025172.802139
2503,north district,delhi,2019,3,3597191,4566145276.173758
2504,south district,delhi,2019,4,4672501,5360121273.421125
2505,central district,delhi,2019,4,13130548,21110784970.602043
2506,new delhi district,delhi,2019,4,29048107,54398427887.76767
2507,west district,delhi,2019,4,6541869,9822841229.050655
2508,south west district,delhi,2019,4,3796919,5538272503.100773
2509,south east delhi district,delhi,2019,4,6387755,8697135102.682936
2510,shahdara district,delhi,2019,4,2149197,3597910765.053079
2511,north east district,delhi,2019,4,1871409,3047347200.361245
2512,east district,delhi,2019,4,4787770,5518543582.019401
2513,north west district,delhi,2019,4,4376687,6492920778.373013
2514,north district,delhi,2019,4,3982235,5440162132.4586935
2515,south district,delhi,2020,1,4578729,5702232003.384875
2516,central district,delhi,2020,1,24757650,41219414205.0607
2517,new delhi district,delhi,2020,1,17899322,34941263526.20206
2518,west district,delhi,2020,1,6627571,10519670848.511332
2519,south west district,delhi,2020,1,3956004,6031191820.22498
2520,south east delhi district,delhi,2020,1,6523345,9238065831.407084
2521,shahdara district,delhi,2020,1,2148023,3847703306.2548194
2522,north east district,delhi,2020,1,1945559,3286317523.1033545
2523,east district,delhi,2020,1,4783041,5861493191.072474
2524,north west district,delhi,2020,1,4394010,7009463341.814796
2525,north district,delhi,2020,1,4134350,5959728045.553724
2526,south district,delhi,2020,2,3631140,4698622938.32077
2527,central district,delhi,2020,2,17641823,30418597739.3527
2528,new delhi district,delhi,2020,2,13713658,27033383045.677082
2529,west district,delhi,2020,2,5753319,8981471481.485285
2530,south west district,delhi,2020,2,4193591,6168338438.737106
2531,south east delhi district,delhi,2020,2,5215263,7084670452.703099
2532,shahdara district,delhi,2020,2,1925218,3324156645.786351
2533,north east district,delhi,2020,2,2229412,3393429629.3164525
2534,east district,delhi,2020,2,4005780,5059627017.012638
2535,north west district,delhi,2020,2,4270005,6452332763.460186
2536,north district,delhi,2020,2,3462809,5258808051.479293
2537,south district,delhi,2020,3,4564631,6503381595.242459
2538,central district,delhi,2020,3,32203761,61527717933.93762
2539,new delhi district,delhi,2020,3,17268250,34516772051.491745
2540,west district,delhi,2020,3,8231034,14963814238.681543
2541,south west district,delhi,2020,3,5547370,8927576871.08003
2542,south east delhi district,delhi,2020,3,7402382,11175362187.684738
2543,shahdara district,delhi,2020,3,2832449,5899818228.157591
2544,north east district,delhi,2020,3,2910048,5488227059.169052
2545,east district,delhi,2020,3,5054670,7198767026.72743
2546,north west district,delhi,2020,3,5785656,10454717366.918316
2547,north district,delhi,2020,3,4691610,8507808245.570089
2548,south district,delhi,2020,4,6797385,9578135719.354939
2549,central district,delhi,2020,4,32194168,61575435521.28284
2550,new delhi district,delhi,2020,4,19719782,37020451053.1837
2551,west district,delhi,2020,4,12092280,22395396964.83783
2552,south west district,delhi,2020,4,7745403,12646111042.466732
2553,south east delhi district,delhi,2020,4,11414146,17130268130.317047
2554,shahdara district,delhi,2020,4,4208254,9392225302.24066
2555,north east district,delhi,2020,4,4156966,8639858685.613663
2556,east district,delhi,2020,4,7410660,10725439312.082695
2557,north west district,delhi,2020,4,8026101,14953244692.580372
2558,north district,delhi,2020,4,6775272,12208521800.583145
2559,south district,delhi,2021,1,7428356,10208060134.038582
2560,central district,delhi,2021,1,54173342,90711721159.7766
2561,new delhi district,delhi,2021,1,31953482,53832767509.43621
2562,west district,delhi,2021,1,12363374,23133622270.239567
2563,south west district,delhi,2021,1,7721739,12780255587.51034
2564,south east delhi district,delhi,2021,1,12287216,18449868327.686386
2565,shahdara district,delhi,2021,1,4235592,9595155648.306192
2566,north east district,delhi,2021,1,4096987,8600371051.924284
2567,east district,delhi,2021,1,7874737,11290580992.02735
2568,north west district,delhi,2021,1,8024587,15349170514.541979
2569,north district,delhi,2021,1,7199592,12976771848.005226
2570,south district,delhi,2021,2,7346726,9956087387.089848
2571,central district,delhi,2021,2,62131856,100895875737.76091
2572,new delhi district,delhi,2021,2,36788618,60387138441.32027
2573,west district,delhi,2021,2,12217454,22460950400.13157
2574,south west district,delhi,2021,2,8208259,13456640547.363728
2575,south east delhi district,delhi,2021,2,11519378,17106146861.933065
2576,shahdara district,delhi,2021,2,4234013,9073393321.040276
2577,north east district,delhi,2021,2,4567057,9118331386.987755
2578,east district,delhi,2021,2,7486985,10978698462.135326
2579,north west district,delhi,2021,2,8373397,15462806103.953077
2580,north district,delhi,2021,2,7283521,13045029034.825657
2581,south district,delhi,2021,3,10381321,13789719686.570162
2582,central district,delhi,2021,3,88849847,137311394953.58371
2583,new delhi district,delhi,2021,3,50089446,77874603330.18225
2584,west district,delhi,2021,3,17186832,31879892281.09146
2585,south west district,delhi,2021,3,10691277,17385987188.96021
2586,south east delhi district,delhi,2021,3,17254936,25283744433.53666
2587,shahdara district,delhi,2021,3,6108459,13750322170.230267
2588,north east district,delhi,2021,3,5995497,12299024401.944893
2589,east district,delhi,2021,3,10407086,14944795668.028805
2590,north west district,delhi,2021,3,11436200,21133053482.335487
2591,north district,delhi,2021,3,10359707,18205778951.817307
2592,south district,delhi,2021,4,12510023,16942839763.77591
2593,central district,delhi,2021,4,111134916,177625511230.04297
2594,new delhi district,delhi,2021,4,61634107,99244375372.27342
2595,west district,delhi,2021,4,20430656,39890704519.6619
2596,south west district,delhi,2021,4,12404698,21054166955.724888
2597,south east delhi district,delhi,2021,4,21366628,32122243404.91709
2598,shahdara district,delhi,2021,4,7518346,17929102853.31345
2599,north east district,delhi,2021,4,7502147,16623188284.116459
2600,east district,delhi,2021,4,12092666,18447833006.757885
2601,north west district,delhi,2021,4,13585992,26091698381.405727
2602,north district,delhi,2021,4,12503180,22723650290.401375
2603,south district,delhi,2022,1,13519253,17982839888.57036
2604,central district,delhi,2022,1,128309915,198072597274.588
2605,new delhi district,delhi,2022,1,71006225,110657872546.40234
2606,west district,delhi,2022,1,22748647,43283043830.88957
2607,south west district,delhi,2022,1,13659485,22636957994.996166
2608,south east delhi district,delhi,2022,1,23146633,34276252396.92598
2609,shahdara district,delhi,2022,1,8243067,19161154403.811974
2610,north east district,delhi,2022,1,8357217,17814230282.345295
2611,east district,delhi,2022,1,13032988,19771730745.94047
2612,north west district,delhi,2022,1,14899833,28208907241.065834
2613,north district,delhi,2022,1,14076598,25099334230.75274
2614,north goa district,goa,2018,1,95114,187108291.98525044
2615,south goa district,goa,2018,1,65783,116748450.35783319
2616,north goa district,goa,2018,2,133429,290814882.3594384
2617,south goa district,goa,2018,2,96146,187788942.99917686
2618,north goa district,goa,2018,3,194726,421264288.45388794
2619,south goa district,goa,2018,3,144785,291902680.78434587
2620,north goa district,goa,2018,4,305380,714879898.599603
2621,south goa district,goa,2018,4,209375,438125180.3228017
2622,north goa district,goa,2019,1,441807,940864352.317215
2623,south goa district,goa,2019,1,297005,534459044.9593618
2624,north goa district,goa,2019,2,470250,1020834861.8525429
2625,south goa district,goa,2019,2,298191,571032241.535074
2626,north goa district,goa,2019,3,673971,1293013307.2683113
2627,south goa district,goa,2019,3,418445,707353884.2285295
2628,north goa district,goa,2019,4,980231,1963621433.5422535
2629,south goa district,goa,2019,4,535041,959838914.9572154
2630,north goa district,goa,2020,1,1277387,2374507200.865538
2631,south goa district,goa,2020,1,603850,1035864031.0582265
2632,north goa district,goa,2020,2,883695,1294651809.391935
2633,south goa district,goa,2020,2,598397,888964620.6248364
2634,north goa district,goa,2020,3,1165122,2087621922.6831622
2635,south goa district,goa,2020,3,750409,1280721658.2614956
2636,north goa district,goa,2020,4,2504378,4712001378.742861
2637,south goa district,goa,2020,4,1297003,2187791368.8370767
2638,north goa district,goa,2021,1,3797921,7119400649.563016
2639,south goa district,goa,2021,1,1533628,2637842229.458396
2640,north goa district,goa,2021,2,3083639,5391453884.873638
2641,south goa district,goa,2021,2,1626496,2621399702.202361
2642,north goa district,goa,2021,3,4282602,7042155411.60932
